store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,forecasted_daily_demand,sku_name,category,subcategory,brand,unit_price,cost_price,store_name,city,store_type,forecast_7d_demand,forecast_14d_demand,forecast_30d_demand,days_of_supply,days_since_last_restock,inventory_value_cost,inventory_value_retail,risk_status,risk_priority,risk_reason,recommended_action,is_gt_stockout,is_gt_slowmover
ST17,SKU00894,254,78,28,2025-07-01T00:00:00.000,1.8816654718800827,GoldenHarvest Bath & Body 1kg,Personal Care,Bath & Body,GoldenHarvest,353.19,211.96,Faisalabad Supermarket #17,Faisalabad,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,134.98679961758222,183,53837.840000000004,89710.26,CRITICAL_OVERSTOCK,4,Excess stock (254 units = 135 days supply); stale restock (183 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST12,SKU00550,460,97,22,2025-07-23T00:00:00.000,0.1,CrispKing Bottled Water Pack of 12,Beverages,Bottled Water,CrispKing,141.29,84.14,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,4600.0,161,38704.4,64993.399999999994,CRITICAL_OVERSTOCK,4,Excess stock (460 units = 4600 days supply); stale restock (161 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST13,SKU03633,0,74,23,2025-08-05T00:00:00.000,1.898749285165154,SunriseFoods Soft Drinks 500ml,Beverages,Soft Drinks,SunriseFoods,118.27,78.05,Multan Convenience Store #13,Multan,Convenience Store,13.291244996156077,26.582489992312155,56.96247855495462,0.0,148,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST25,SKU04919,339,88,30,2025-05-10T00:00:00.000,1.8798979462629979,GoldenHarvest Pulses & Lentils Pack of 6,Grocery,Pulses & Lentils,GoldenHarvest,374.09,211.22,Quetta Convenience Store #25,Quetta,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,180.3289378946818,235,71603.58,126816.51,CRITICAL_OVERSTOCK,4,Excess stock (339 units = 180 days supply); stale restock (235 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST18,SKU01762,147,41,20,2025-07-28T00:00:00.000,1.8811942447156045,QuickBite Home Decor 250g,Home & Kitchen,Home Decor,QuickBite,2255.17,1614.7,Karachi Supermarket #18,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,78.14185080192141,156,237360.9,331509.99,HIGH_OVERSTOCK,5,Excess inventory (78 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST25,SKU04690,263,46,22,2025-07-29T00:00:00.000,0.1,DailyBest Writing Instruments Large,Stationery & Office,Writing Instruments,DailyBest,120.94,71.18,Quetta Convenience Store #25,Quetta,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2630.0,155,18720.34,31807.22,CRITICAL_OVERSTOCK,4,Excess stock (263 units = 2630 days supply); stale restock (155 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST11,SKU04526,327,74,24,2025-06-15T00:00:00.000,0.1,SunriseFoods Skin Care 1L,Personal Care,Skin Care,SunriseFoods,318.07,206.93,Islamabad Supermarket #11,Islamabad,Supermarket,0.7000000000000001,1.4000000000000001,3.0,3270.0,199,67666.11,104008.89,CRITICAL_OVERSTOCK,4,Excess stock (327 units = 3270 days supply); stale restock (199 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST14,SKU02057,78,24,12,2025-05-29T00:00:00.000,0.1,FreshFarm Energy Drinks 250ml,Beverages,Energy Drinks,FreshFarm,167.06,117.15,Sialkot Supermarket #14,Sialkot,Supermarket,0.7000000000000001,1.4000000000000001,3.0,780.0,216,9137.7,13030.68,CRITICAL_OVERSTOCK,4,Excess stock (78 units = 780 days supply); stale restock (216 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST02,SKU04706,410,91,24,2025-06-13T00:00:00.000,1.8811942447156045,UrbanBite Batteries 100g,Electronics & Accessories,Batteries,UrbanBite,625.94,351.4,Islamabad Express Store #02,Islamabad,Express Store,13.168359713009231,26.336719426018462,56.43582734146813,217.9466586992366,201,144074.0,256635.40000000002,CRITICAL_OVERSTOCK,4,Excess stock (410 units = 218 days supply); stale restock (201 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST19,SKU02660,0,46,21,2025-09-08T00:00:00.000,1.9082169376058136,HomeStyle Biscuits & Cookies Family Pack,Snacks & Confectionery,Biscuits & Cookies,HomeStyle,81.91,53.4,Sialkot Convenience Store #19,Sialkot,Convenience Store,13.357518563240696,26.71503712648139,57.246508128174405,0.0,114,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST22,SKU04392,453,98,46,2025-06-29T00:00:00.000,1.8811942447156045,PremiumSelect First Aid 250ml,Health & Wellness,First Aid,PremiumSelect,1055.39,771.85,Islamabad Hypermarket #22,Islamabad,Hypermarket,13.168359713009231,26.336719426018462,56.43582734146813,240.80447900183944,185,349648.05,478091.67000000004,CRITICAL_OVERSTOCK,4,Excess stock (453 units = 241 days supply); stale restock (185 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST08,SKU04228,215,44,17,2025-08-11T00:00:00.000,0.1,UrbanBite Yogurt 250g,Dairy & Bakery,Yogurt,UrbanBite,79.26,62.1,Quetta Supermarket #08,Quetta,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2150.0,142,13351.5,17040.9,CRITICAL_OVERSTOCK,4,Excess stock (215 units = 2150 days supply); stale restock (142 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST13,SKU00371,256,49,21,2025-06-01T00:00:00.000,0.1,CityFresh Oral Care Medium,Personal Care,Oral Care,CityFresh,515.75,373.02,Multan Convenience Store #13,Multan,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2560.0,213,95493.12,132032.0,CRITICAL_OVERSTOCK,4,Excess stock (256 units = 2560 days supply); stale restock (213 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST16,SKU04052,153,37,16,2025-07-17T00:00:00.000,0.1,CleanWave Batteries 1L,Electronics & Accessories,Batteries,CleanWave,412.3,247.68,Lahore Convenience Store #16,Lahore,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1530.0,167,37895.04,63081.9,CRITICAL_OVERSTOCK,4,Excess stock (153 units = 1530 days supply); stale restock (167 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST04,SKU00551,285,53,25,2025-07-20T00:00:00.000,1.8798979462629979,SunriseFoods Ice Cream 1kg,Frozen Foods,Ice Cream,SunriseFoods,771.74,614.32,Multan Supermarket #04,Multan,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,151.60397433623692,164,175081.2,219945.9,CRITICAL_OVERSTOCK,4,Excess stock (285 units = 152 days supply); stale restock (164 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST22,SKU03574,242,45,9,2025-05-13T00:00:00.000,1.8798979462629979,SmartBuy Writing Instruments 500ml,Stationery & Office,Writing Instruments,SmartBuy,130.96,90.05,Islamabad Hypermarket #22,Islamabad,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,128.73039224340116,232,21792.1,31692.320000000003,CRITICAL_OVERSTOCK,4,Excess stock (242 units = 129 days supply); stale restock (232 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST19,SKU03828,189,46,13,2025-05-11T00:00:00.000,0.1,NovaFresh Notebooks Family Pack,Stationery & Office,Notebooks,NovaFresh,327.11,253.39,Sialkot Convenience Store #19,Sialkot,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1890.0,234,47890.71,61823.79,CRITICAL_OVERSTOCK,4,Excess stock (189 units = 1890 days supply); stale restock (234 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST30,SKU00954,123,26,7,2025-05-26T00:00:00.000,1.8833394475341698,PurePlus Soft Drinks Small,Beverages,Soft Drinks,PurePlus,209.16,145.35,Multan Hypermarket #30,Multan,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,65.30952248732548,219,17878.05,25726.68,HIGH_OVERSTOCK,5,Excess inventory (65 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST13,SKU01310,270,83,17,2025-06-28T00:00:00.000,1.8811942447156045,FreshFarm Frozen Meat Pack of 6,Frozen Foods,Frozen Meat,FreshFarm,735.63,477.85,Multan Convenience Store #13,Multan,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,143.52584841169238,186,129019.5,198620.1,CRITICAL_OVERSTOCK,4,Excess stock (270 units = 144 days supply); stale restock (186 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST06,SKU00331,212,55,27,2025-08-14T00:00:00.000,1.8811942447156045,FreshFarm Yogurt 2L,Dairy & Bakery,Yogurt,FreshFarm,150.41,107.74,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.168359713009231,26.336719426018462,56.43582734146813,112.6943698639955,139,22840.879999999997,31886.92,HIGH_OVERSTOCK,5,Excess inventory (113 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST01,SKU00024,197,55,15,2025-07-09T00:00:00.000,1.8798979462629979,HealthFirst Batteries 500g,Electronics & Accessories,Batteries,HealthFirst,2711.05,1671.96,Quetta Convenience Store #01,Quetta,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,104.79292261136375,175,329376.12,534076.8500000001,HIGH_OVERSTOCK,5,Excess inventory (105 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST28,SKU04062,217,55,17,2025-06-26T00:00:00.000,1.8811942447156045,PurePlus Mobile Accessories Family Pack,Electronics & Accessories,Mobile Accessories,PurePlus,3430.14,2728.94,Karachi Supermarket #28,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,115.35225594569351,188,592179.98,744340.38,HIGH_OVERSTOCK,5,Excess inventory (115 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST12,SKU04054,125,23,7,2025-07-29T00:00:00.000,0.1,GoldenHarvest Energy Drinks 500g,Beverages,Energy Drinks,GoldenHarvest,34.95,20.95,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1250.0,155,2618.75,4368.75,CRITICAL_OVERSTOCK,4,Excess stock (125 units = 1250 days supply); stale restock (155 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST19,SKU04996,514,94,45,2025-05-16T00:00:00.000,1.8798979462629979,DailyBest Women's Wear 2kg,Apparel & Footwear,Women's Wear,DailyBest,1057.53,620.41,Sialkot Convenience Store #19,Sialkot,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,273.4190975748273,229,318890.74,543570.42,CRITICAL_OVERSTOCK,4,Excess stock (514 units = 273 days supply); stale restock (229 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST13,SKU04693,431,79,39,2025-08-02T00:00:00.000,0.1,MetroBrand Tea Pack of 6,Beverages,Tea,MetroBrand,225.63,130.16,Multan Convenience Store #13,Multan,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,4310.0,151,56098.96,97246.53,CRITICAL_OVERSTOCK,4,Excess stock (431 units = 4310 days supply); stale restock (151 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST18,SKU02822,512,89,26,2025-08-20T00:00:00.000,1.8811942447156045,FamilyChoice Rice & Grains Small,Grocery,Rice & Grains,FamilyChoice,332.18,242.81,Karachi Supermarket #18,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,272.1675347658759,133,124318.72,170076.16,CRITICAL_OVERSTOCK,4,Excess stock (512 units = 272 days supply); stale restock (133 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST13,SKU00263,0,91,45,2025-09-17T00:00:00.000,1.9085644322350712,CityFresh Bread 500g,Dairy & Bakery,Bread,CityFresh,443.51,327.3,Multan Convenience Store #13,Multan,Convenience Store,13.359951025645499,26.719902051290997,57.25693296705214,0.0,105,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST26,SKU03171,0,52,15,2025-09-27T00:00:00.000,1.898749285165154,PrimeCare Tea 100g,Beverages,Tea,PrimeCare,144.79,99.7,Lahore Convenience Store #26,Lahore,Convenience Store,13.291244996156077,26.582489992312155,56.96247855495462,0.0,95,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST12,SKU01021,0,75,34,2025-10-12T00:00:00.000,0.1,EverydayPlus First Aid 2L,Health & Wellness,First Aid,EverydayPlus,1243.47,702.35,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,0.0,80,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (0.1 units/day).,Emergency Expedited Replenishment PO,true,false
ST25,SKU02946,289,54,25,2025-05-21T00:00:00.000,1.8811942447156045,ValueChoice Women's Wear 500ml,Apparel & Footwear,Women's Wear,ValueChoice,2029.87,1350.64,Quetta Convenience Store #25,Quetta,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,153.62581552214482,224,390334.96,586632.4299999999,CRITICAL_OVERSTOCK,4,Excess stock (289 units = 154 days supply); stale restock (224 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST30,SKU01075,97,23,7,2025-07-30T00:00:00.000,0.1,HealthFirst Dishwashing Large,Home Care,Dishwashing,HealthFirst,382.05,215.8,Multan Hypermarket #30,Multan,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,970.0,154,20932.600000000002,37058.85,CRITICAL_OVERSTOCK,4,Excess stock (97 units = 970 days supply); stale restock (154 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST06,SKU04653,321,94,25,2025-08-13T00:00:00.000,1.8028513011815968,CleanWave Namkeen 250ml,Snacks & Confectionery,Namkeen,CleanWave,179.35,103.45,Sukkur Hypermarket #06,Sukkur,Hypermarket,12.619959108271177,25.239918216542353,54.0855390354479,178.0512900812259,140,33207.450000000004,57571.35,CRITICAL_OVERSTOCK,4,Excess stock (321 units = 178 days supply); stale restock (140 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST28,SKU04412,145,31,8,2025-07-22T00:00:00.000,0.1,SparkleClean Dishwashing 500g,Home Care,Dishwashing,SparkleClean,520.37,348.67,Karachi Supermarket #28,Karachi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,1450.0,162,50557.15,75453.65,CRITICAL_OVERSTOCK,4,Excess stock (145 units = 1450 days supply); stale restock (162 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST11,SKU04768,352,65,22,2025-06-03T00:00:00.000,1.8597737375106633,GreenValley Butter & Ghee 500ml,Dairy & Bakery,Butter & Ghee,GreenValley,104.95,81.98,Islamabad Supermarket #11,Islamabad,Supermarket,13.018416162574644,26.036832325149287,55.7932121253199,189.27033590180577,211,28856.960000000003,36942.4,CRITICAL_OVERSTOCK,4,Excess stock (352 units = 189 days supply); stale restock (211 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST23,SKU03839,166,40,16,2025-06-29T00:00:00.000,1.8811942447156045,HealthFirst Skin Care Pack of 12,Personal Care,Skin Care,HealthFirst,598.7,459.02,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,88.24181791237383,185,76197.31999999999,99384.20000000001,HIGH_OVERSTOCK,5,Excess inventory (88 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST16,SKU00682,496,86,41,2025-07-05T00:00:00.000,1.990045293076217,SunriseFoods Chips & Crisps Family Pack,Snacks & Confectionery,Chips & Crisps,SunriseFoods,138.95,92.49,Lahore Convenience Store #16,Lahore,Convenience Store,13.930317051533518,27.860634103067035,59.701358792286506,249.2405583559769,179,45875.04,68919.2,CRITICAL_OVERSTOCK,4,Excess stock (496 units = 249 days supply); stale restock (179 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST22,SKU02648,0,53,17,2025-09-11T00:00:00.000,1.8031281219222886,ValueChoice Frozen Vegetables 2kg,Frozen Foods,Frozen Vegetables,ValueChoice,883.45,591.38,Islamabad Hypermarket #22,Islamabad,Hypermarket,12.62189685345602,25.24379370691204,54.09384365766866,0.0,111,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.8 units/day).,Emergency Expedited Replenishment PO,false,false
ST10,SKU01133,157,48,16,2025-05-10T00:00:00.000,1.8878828031125794,GreenValley Oral Care 2kg,Personal Care,Oral Care,GreenValley,347.45,276.24,Rawalpindi Convenience Store #10,Rawalpindi,Convenience Store,13.215179621788057,26.430359243576113,56.63648409337738,83.1619419071734,235,43369.68,54549.65,HIGH_OVERSTOCK,5,Excess inventory (83 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST01,SKU01542,458,89,22,2025-05-06T00:00:00.000,1.8798979462629979,FamilyChoice Home Decor 1L,Home & Kitchen,Home Decor,FamilyChoice,2612.73,1593.84,Quetta Convenience Store #01,Quetta,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,243.63024647718072,239,729978.72,1196630.34,CRITICAL_OVERSTOCK,4,Excess stock (458 units = 244 days supply); stale restock (239 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST18,SKU00728,0,24,8,2025-08-07T00:00:00.000,1.898749285165154,NatureBlend Mobile Accessories 1kg,Electronics & Accessories,Mobile Accessories,NatureBlend,3555.73,2593.79,Karachi Supermarket #18,Karachi,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,146,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST11,SKU03950,431,81,19,2025-07-08T00:00:00.000,1.8833394475341698,FreshFarm Hair Care 500g,Personal Care,Hair Care,FreshFarm,318.71,197.95,Islamabad Supermarket #11,Islamabad,Supermarket,13.18337613273919,26.36675226547838,56.500183426025096,228.84881456940877,176,85316.45,137364.00999999998,CRITICAL_OVERSTOCK,4,Excess stock (431 units = 229 days supply); stale restock (176 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST21,SKU04409,264,77,19,2025-08-28T00:00:00.000,0.1,SunriseFoods Footwear 2kg,Apparel & Footwear,Footwear,SunriseFoods,2585.87,1975.87,Peshawar Hypermarket #21,Peshawar,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,2640.0,125,521629.68,682669.6799999999,CRITICAL_OVERSTOCK,4,Excess stock (264 units = 2640 days supply); stale restock (125 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST05,SKU04401,265,56,23,2025-08-10T00:00:00.000,1.8811942447156045,CrispKing Spices & Seasoning 500g,Grocery,Spices & Seasoning,CrispKing,194.32,117.79,Karachi Supermarket #05,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,140.86796232999438,143,31214.350000000002,51494.799999999996,CRITICAL_OVERSTOCK,4,Excess stock (265 units = 141 days supply); stale restock (143 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
